Year;Site;Var;Ridge;Plant;Emergence_Date;PlantNb
2021;Roujol;Nureangdan;2;7;05/07/2021;16
2021;Roujol;Nureangdan;2;8;14/06/2021;16
2021;Roujol;A17;1;1;13/06/2021;16
2021;Roujol;A17;1;2;10/06/2021;16
2021;Roujol;A17;1;3;27/06/2021;16
2021;Roujol;A17;1;4;13/06/2021;16
2021;Roujol;A17;1;5;11/06/2021;16
2021;Roujol;A17;1;6;07/06/2021;16
2021;Roujol;A17;1;7;04/07/2021;16
2021;Roujol;A17;1;8;27/06/2021;16
2021;Roujol;A17;2;1;07/06/2021;16
2021;Roujol;A17;2;2;12/07/2021;16
2021;Roujol;A17;2;3;20/07/2021;16
2021;Roujol;A17;2;4;14/06/2021;16
2021;Roujol;A17;2;5;30/06/2021;16
2021;Roujol;A17;2;6;20/06/2021;16
2021;Roujol;A17;2;7;21/06/2021;16
2021;Roujol;A17;2;8;29/06/2021;16
2021;Roujol;H4X172;1;1;29/07/2021;16
2021;Roujol;H4X172;1;2;05/07/2021;16
2021;Roujol;H4X172;1;3;20/06/2021;16
2021;Roujol;H4X172;1;4;07/06/2021;16
2021;Roujol;H4X172;1;5;19/06/2021;16
2021;Roujol;H4X172;1;6;07/06/2021;16
2021;Roujol;H4X172;1;7;06/06/2021;16
2021;Roujol;H4X172;1;8;14/06/2021;16
2021;Roujol;H4X172;2;1;06/06/2021;16
2021;Roujol;H4X172;2;2;30/06/2021;16
2021;Roujol;H4X172;2;3;04/07/2021;16
2021;Roujol;H4X172;2;4;12/06/2021;16
2021;Roujol;H4X172;2;5;07/07/2021;16
2021;Roujol;H4X172;2;6;12/06/2021;16
2021;Roujol;H4X172;2;7;13/06/2021;16
2021;Roujol;H4X172;2;8;27/06/2021;16
2021;Roujol;Kabusa;1;1;10/06/2021;16
2021;Roujol;Kabusa;1;2;04/06/2021;16
2021;Roujol;Kabusa;1;3;10/06/2021;16
2021;Roujol;Kabusa;1;4;11/06/2021;16
2021;Roujol;Kabusa;1;5;18/06/2021;16
2021;Roujol;Kabusa;1;6;08/06/2021;16
2021;Roujol;Kabusa;1;7;14/06/2021;16
2021;Roujol;Kabusa;1;8;03/06/2021;16
2021;Roujol;Kabusa;2;1;10/06/2021;16
2021;Roujol;Kabusa;2;2;13/06/2021;16
2021;Roujol;Kabusa;2;3;07/06/2021;16
2021;Roujol;Kabusa;2;4;14/06/2021;16
2021;Roujol;Kabusa;2;5;31/05/2021;16
2021;Roujol;Kabusa;2;6;02/07/2021;16
2021;Roujol;Kabusa;2;7;03/06/2021;16
2021;Roujol;Kabusa;2;8;01/06/2021;16
2021;Roujol;GrosseCaille;1;1;06/06/2021;32
2021;Roujol;GrosseCaille;1;2;;32
2021;Roujol;GrosseCaille;1;3;;32
2021;Roujol;GrosseCaille;1;4;09/07/2021;32
2021;Roujol;GrosseCaille;1;5;;32
2021;Roujol;GrosseCaille;1;6;;32
2021;Roujol;GrosseCaille;1;7;07/07/2021;32
2021;Roujol;GrosseCaille;1;8;14/06/2021;32
2021;Roujol;GrosseCaille;2;1;06/06/2021;32
2021;Roujol;GrosseCaille;2;2;14/07/2021;32
2021;Roujol;GrosseCaille;2;3;;32
2021;Roujol;GrosseCaille;2;4;;32
2021;Roujol;GrosseCaille;2;5;;32
2021;Roujol;GrosseCaille;2;6;;32
2021;Roujol;GrosseCaille;2;7;;32
2021;Roujol;GrosseCaille;2;8;24/07/2021;32
2021;Roujol;Cinq;1;1;06/07/2021;32
2021;Roujol;Cinq;1;2;;32
2021;Roujol;Cinq;1;3;09/07/2021;32
2021;Roujol;Cinq;1;4;22/06/2021;32
2021;Roujol;Cinq;1;5;09/06/2021;32
2021;Roujol;Cinq;1;6;18/06/2021;32
2021;Roujol;Cinq;1;7;22/06/2021;32
2021;Roujol;Cinq;1;8;07/07/2021;32
2021;Roujol;Cinq;2;1;30/06/2021;32
2021;Roujol;Cinq;2;2;05/06/2021;32
2021;Roujol;Cinq;2;3;08/06/2021;32
2021;Roujol;Cinq;2;4;14/06/2021;32
2021;Roujol;Cinq;2;5;15/06/2021;32
2021;Roujol;Cinq;2;6;14/06/2021;32
2021;Roujol;Cinq;2;7;05/06/2021;32
2021;Roujol;Cinq;2;8;14/06/2021;32
2021;Roujol;INRAX154;1;1;18/07/2021;16
2021;Roujol;INRAX154;1;2;01/07/2021;16
2021;Roujol;INRAX154;1;3;02/07/2021;16
2021;Roujol;INRAX154;1;4;29/06/2021;16
2021;Roujol;INRAX154;1;5;05/06/2021;16
2021;Roujol;INRAX154;1;6;16/06/2021;16
2021;Roujol;INRAX154;1;7;23/06/2021;16
2021;Roujol;INRAX154;1;8;10/06/2021;16
2021;Roujol;INRAX154;2;1;26/07/2021;16
2021;Roujol;INRAX154;2;2;29/06/2021;16
2021;Roujol;INRAX154;2;3;06/07/2021;16
2021;Roujol;INRAX154;2;4;22/06/2021;16
2021;Roujol;INRAX154;2;5;21/06/2021;16
2021;Roujol;INRAX154;2;6;13/06/2021;16
2021;Roujol;INRAX154;2;7;24/06/2021;16
2021;Roujol;INRAX154;2;8;28/06/2021;16
2021;Roujol;Wassa;1;1;07/06/2021;16
2021;Roujol;Wassa;1;2;10/06/2021;16
2021;Roujol;Wassa;1;3;20/06/2021;16
2021;Roujol;Wassa;1;4;20/06/2021;16
2021;Roujol;Wassa;1;5;14/06/2021;16
2021;Roujol;Wassa;1;6;14/06/2021;16
2021;Roujol;Wassa;1;7;24/06/2021;16
2021;Roujol;Wassa;1;8;07/06/2021;16
2021;Roujol;Wassa;2;1;20/06/2021;16
2021;Roujol;Wassa;2;2;24/06/2021;16
2021;Roujol;Wassa;2;3;08/06/2021;16
2021;Roujol;Wassa;2;4;15/06/2021;16
2021;Roujol;Wassa;2;5;13/06/2021;16
2021;Roujol;Wassa;2;6;11/06/2021;16
2021;Roujol;Wassa;2;7;21/06/2021;16
2021;Roujol;Wassa;2;8;10/06/2021;16
